Apostasy,a,State,Oscilate,CB,SB,CN,SN,R
0.002,0.76,8,0,1,0,0,0,0.2400059582340888
0.002,0.77,8,0,1,0,0,0,0.23000491229398595
0.002,0.78,8,0,1,0,0,0,0.22000597932507016
0.002,0.79,8,0,1,0,0,0,0.21000474341472286
0.003,0.0,15,0,1,1,1,1,0.36373349929102783
0.003,0.01,15,0,1,1,1,1,0.3647290246335399
0.003,0.02,15,0,1,1,1,1,0.3657940093412288
0.003,0.03,15,0,1,1,1,1,0.36693256811134
0.003,0.04,15,0,1,1,1,1,0.3681480052450222
0.003,0.05,15,0,1,1,1,1,0.36944361499947875
0.003,0.06,15,0,1,1,1,1,0.3708235311620033
0.003,0.07,15,0,1,1,1,1,0.3722924100201806
0.003,0.08,15,0,1,1,1,1,0.37385294699519883
0.003,0.09,15,0,1,1,1,1,0.37551271937551434
0.003,0.1,15,0,1,1,1,1,0.37727662100654064
0.003,0.11,15,0,1,1,1,1,0.37915044069196085
0.003,0.12,15,0,1,1,1,1,0.38113900825893254
0.003,0.13,15,0,1,1,1,1,0.3832489372703464
0.003,0.14,15,0,1,1,1,1,0.3854915427977918
0.003,0.15,15,0,1,1,1,1,0.3878698439696209
0.003,0.16,15,0,1,1,1,1,0.39039429703427053
0.003,0.17,15,0,1,1,1,1,0.3930763842531351
0.003,0.18,15,0,1,1,1,1,0.39592365772757987
0.003,0.19,15,0,1,1,1,1,0.3989475644088013
0.003,0.2,15,0,1,1,1,1,0.40215938243872795
0.003,0.21,15,0,1,1,1,1,0.4055720998788117
0.003,0.22,15,0,1,1,1,1,0.4092007853133305
0.003,0.23,15,0,1,1,1,1,0.41305817650721194
0.003,0.24,15,0,1,1,1,1,0.4171591682039784
0.003,0.25,15,0,1,1,1,1,0.421524205134522
0.003,0.26,15,0,1,1,1,1,0.4261689663429649
0.003,0.27,15,0,1,1,1,1,0.4311153950177288
0.003,0.28,15,0,1,1,1,1,0.43638605910411127
0.003,0.29,15,0,1,1,1,1,0.44200266387997456
0.003,0.3,15,0,1,1,1,1,0.44799347869320916
0.003,0.31,15,0,1,1,1,1,0.4543707782574702
0.003,0.32,15,0,1,1,1,1,0.4611912565796074
0.003,0.33,15,0,1,1,1,1,0.4684767750885282
0.003,0.34,15,0,1,1,1,1,0.4762608596521044
0.003,0.35000000000000003,15,0,1,1,1,1,0.4845844147253928
0.003,0.36,15,0,1,1,1,1,0.4934891913566095
0.003,0.37,15,0,1,1,1,1,0.5030226126483973
0.003,0.38,15,0,1,1,1,1,0.5132344745926372
0.003,0.39,15,0,1,1,1,1,0.5241960536041625
0.003,0.4,15,0,1,1,1,1,0.5359415234408133
0.003,0.41000000000000003,15,0,1,1,1,1,0.5485501861757046
0.003,0.42,15,0,1,1,1,1,0.5620822257495276
0.003,0.43,8,0,1,0,0,0,0.5699790787842707
0.003,0.44,8,0,1,0,0,0,0.5599884176479016
0.003,0.45,8,0,1,0,0,0,0.549988882659104
0.003,0.46,8,0,1,0,0,0,0.5399888846847056
0.003,0.47000000000000003,8,0,1,0,0,0,0.529989572384753
0.003,0.48,8,0,1,0,0,0,0.5200110800928044
0.003,0.49,8,0,1,0,0,0,0.5100130274896973
0.003,0.5,8,0,1,0,0,0,0.5000131684901578
0.003,0.51,8,0,1,0,0,0,0.48998801568556327
0.003,0.52,8,0,1,0,0,0,0.4800100416570207
0.003,0.53,8,0,1,0,0,0,0.4699884282079459
0.003,0.54,8,0,1,0,0,0,0.4599902291823106
0.003,0.55,8,0,1,0,0,0,0.45000964182428926
0.003,0.56,8,0,1,0,0,0,0.44001075210863255
0.003,0.5700000000000001,8,0,1,0,0,0,0.43000943372672557
0.003,0.58,8,0,1,0,0,0,0.42001205670407926
0.003,0.59,8,0,1,0,0,0,0.410009724763884
0.003,0.6,8,0,1,0,0,0,0.40000934140604266
0.003,0.61,8,0,1,0,0,0,0.39000989392891494
0.003,0.62,8,0,1,0,0,0,0.38000846934234805
0.003,0.63,8,0,1,0,0,0,0.3700087753675614
0.003,0.64,8,0,1,0,0,0,0.36000924486768215
0.003,0.65,8,0,1,0,0,0,0.35000782998567803
0.003,0.66,8,0,1,0,0,0,0.3400080474818213
0.003,0.67,8,0,1,0,0,0,0.330007402513438
0.003,0.68,8,0,1,0,0,0,0.3200078761127774
0.003,0.6900000000000001,8,0,1,0,0,0,0.3099931087693689
0.003,0.7000000000000001,8,0,1,0,0,0,0.30000788385032023
0.003,0.71,8,0,1,0,0,0,0.29000652927278137
0.003,0.72,8,0,1,0,0,0,0.2800074965937842
0.003,0.73,8,0,1,0,0,0,0.270006308503234
0.003,0.74,8,0,1,0,0,0,0.26000585609147125
0.003,0.75,8,0,1,0,0,0,0.25000705780768556
0.003,0.76,8,0,1,0,0,0,0.24000634581353805
0.003,0.77,8,0,1,0,0,0,0.23000474758193545
0.003,0.78,8,0,1,0,0,0,0.22000574781535073
0.003,0.79,8,0,1,0,0,0,0.21000761698051246
0.004,0.0,15,0,1,1,1,1,0.36123650385527106
0.004,0.01,15,0,1,1,1,1,0.36224067447377245
0.004,0.02,15,0,1,1,1,1,0.3633243349126272
0.004,0.03,15,0,1,1,1,1,0.36447341768858443
0.004,0.04,15,0,1,1,1,1,0.3656970865080643
0.004,0.05,15,0,1,1,1,1,0.3670006685158567
0.004,0.06,15,0,1,1,1,1,0.3683930725560786
0.004,0.07,15,0,1,1,1,1,0.3698695858238617
0.004,0.08,15,0,1,1,1,1,0.371441395705188
0.004,0.09,15,0,1,1,1,1,0.37311284061768973
0.004,0.1,15,0,1,1,1,1,0.37488848810768094
0.004,0.11,15,0,1,1,1,1,0.37677608894835396
0.004,0.12,15,0,1,1,1,1,0.37877822531223904
0.004,0.13,15,0,1,1,1,1,0.38090300562326246
0.004,0.14,15,0,1,1,1,1,0.3831602958760463
0.004,0.15,15,0,1,1,1,1,0.38555801150614866
0.004,0.16,15,0,1,1,1,1,0.3881019281563528
0.004,0.17,15,0,1,1,1,1,0.39080443594465253
0.004,0.18,15,0,1,1,1,1,0.39367583132920797
0.004,0.19,15,0,1,1,1,1,0.39672368435243727
0.004,0.2,15,0,1,1,1,1,0.3999635999199944
0.004,0.21,15,0,1,1,1,1,0.4034073686664315
0.004,0.22,15,0,1,1,1,1,0.40706785806292983
0.004,0.23,15,0,1,1,1,1,0.41096311056265006
0.004,0.24,15,0,1,1,1,1,0.4151052465077056
0.004,0.25,15,0,1,1,1,1,0.4195128938148957
0.004,0.26,15,0,1,1,1,1,0.42420807204049804
0.004,0.27,15,0,1,1,1,1,0.4292069680674691
0.004,0.28,15,0,1,1,1,1,0.4345365578513647
0.004,0.29,15,0,1,1,1,1,0.44021893260231665
0.004,0.3,15,0,1,1,1,1,0.44627815697775075
0.004,0.31,15,0,1,1,1,1,0.45273149472891167
0.004,0.32,15,0,1,1,1,1,0.4596389837231527
0.004,0.33,15,0,1,1,1,1,0.46701528892646355
0.004,0.34,15,0,1,1,1,1,0.47490260971392473
0.004,0.35000000000000003,15,0,1,1,1,1,0.48333511467505713
0.004,0.36,15,0,1,1,1,1,0.49236071912101625
0.004,0.37,15,0,1,1,1,1,0.5020237752302612
0.004,0.38,15,0,1,1,1,1,0.5123933064814571
0.004,0.39,15,0,1,1,1,1,0.5234957833591105
0.004,0.4,15,0,1,1,1,1,0.5354060426791245
0.004,0.41000000000000003,15,0,1,1,1,1,0.5481975949752541
0.004,0.42,15,0,1,1,1,1,0.5619270414716564
0.004,0.43,8,0,1,0,0,0,0.569978912139514
0.004,0.44,8,0,1,0,0,0,0.5599881812605659
0.004,0.45,8,0,1,0,0,0,0.5499887906180158
0.004,0.46,8,0,1,0,0,0,0.5399879397846052
0.004,0.47000000000000003,8,0,1,0,0,0,0.5299899114135366
0.004,0.48,8,0,1,0,0,0,0.5200117382924561
0.004,0.49,8,0,1,0,0,0,0.5100129833303021
0.004,0.5,8,0,1,0,0,0,0.5000125082141486
0.004,0.51,8,0,1,0,0,0,0.4899908927215576
0.004,0.52,8,0,1,0,0,0,0.4800103591273538
0.004,0.53,8,0,1,0,0,0,0.47001110745567876
0.004,0.54,8,0,1,0,0,0,0.45999010374181487
0.004,0.55,8,0,1,0,0,0,0.45000938966208615
0.004,0.56,8,0,1,0,0,0,0.43999137628078144
0.004,0.5700000000000001,8,0,1,0,0,0,0.430009364129649
